Country,Code,Year,Sex,Age,Deaths,Source
Brazil,BRA,2015,m,18,4349.9288321497725,brazil
Brazil,BRA,2015,m,19,4717.771758877306,brazil
Brazil,BRA,2015,m,20,4972.951898417016,brazil
Brazil,BRA,2015,m,21,4731.009239322253,brazil
Brazil,BRA,2015,m,22,4413.1937868488785,brazil
Brazil,BRA,2015,m,23,4472.303527654936,brazil
Brazil,BRA,2015,m,24,4197.171913122915,brazil
Brazil,BRA,2015,m,25,4257.581655835698,brazil
Brazil,BRA,2015,m,26,4381.62142408745,brazil
Brazil,BRA,2015,m,27,4315.256532354998,brazil
Brazil,BRA,2015,m,28,4313.128784869611,brazil
Brazil,BRA,2015,m,29,4332.479152403187,brazil
Brazil,BRA,2015,m,30,4331.227669104091,brazil
Brazil,BRA,2015,m,31,4310.195488417165,brazil
Brazil,BRA,2015,m,32,4540.916609594519,brazil
Brazil,BRA,2015,m,33,4740.111423403602,brazil
Brazil,BRA,2015,m,34,4515.375025499418,brazil
Brazil,BRA,2015,m,35,4727.0058291751,brazil
Brazil,BRA,2015,m,36,4754.866067717546,brazil
Brazil,BRA,2015,m,37,4856.189105647512,brazil
Brazil,BRA,2015,m,38,4782.008119743657,brazil
Brazil,BRA,2015,m,39,4707.640160819592,brazil
Brazil,BRA,2015,m,40,5095.222969020979,brazil
Brazil,BRA,2015,m,41,4930.040389774249,brazil
Brazil,BRA,2015,m,42,5418.174984454229,brazil
Brazil,BRA,2015,m,43,5432.308828255926,brazil
Brazil,BRA,2015,m,44,5655.6596091300435,brazil
Brazil,BRA,2015,m,45,6184.720890462265,brazil
Brazil,BRA,2015,m,46,6393.635353158692,brazil
Brazil,BRA,2015,m,47,6659.682623293525,brazil
Brazil,BRA,2015,m,48,6899.2034348683565,brazil
Brazil,BRA,2015,m,49,7427.228619457593,brazil
Brazil,BRA,2015,m,50,7969.371387999636,brazil
Brazil,BRA,2015,m,51,8486.39573042328,brazil
Brazil,BRA,2015,m,52,8712.97786663429,brazil
Brazil,BRA,2015,m,53,8912.479865428586,brazil
Brazil,BRA,2015,m,54,9419.65480160492,brazil
Brazil,BRA,2015,m,55,9733.631936498925,brazil
Brazil,BRA,2015,m,56,10128.536089482586,brazil
Brazil,BRA,2015,m,57,10602.066638914746,brazil
Brazil,BRA,2015,m,58,10781.401573340198,brazil
Brazil,BRA,2015,m,59,11181.335775095058,brazil
Brazil,BRA,2015,m,60,11629.244497655829,brazil
Brazil,BRA,2015,m,61,11884.410657533137,brazil
Brazil,BRA,2015,m,62,12019.283879967341,brazil
Brazil,BRA,2015,m,63,12202.805336518613,brazil
Brazil,BRA,2015,m,64,12286.891847226374,brazil
Brazil,BRA,2015,m,65,12841.712365849078,brazil
Brazil,BRA,2015,m,66,12790.649384179304,brazil
Brazil,BRA,2015,m,67,13390.8781463571,brazil
Brazil,BRA,2015,m,68,13242.64510366825,brazil
Brazil,BRA,2015,m,69,12969.140026888053,brazil
Brazil,BRA,2015,m,70,13035.727662332762,brazil
Brazil,BRA,2015,m,71,13539.708989853083,brazil
Brazil,BRA,2015,m,72,13579.229445088165,brazil
Brazil,BRA,2015,m,73,13443.88304167827,brazil
Brazil,BRA,2015,m,74,13602.386321095008,brazil
Brazil,BRA,2015,m,75,14771.113852328612,brazil
Brazil,BRA,2015,m,76,14376.307370016091,brazil
Brazil,BRA,2015,m,77,14052.085680463037,brazil
Brazil,BRA,2015,m,78,14006.898531549368,brazil
Brazil,BRA,2015,m,79,14272.979679039892,brazil
Brazil,BRA,2015,m,80,13640.741347441026,brazil
Brazil,BRA,2015,m,81,12665.859517946154,brazil
Brazil,BRA,2015,m,82,12751.023059553116,brazil
Brazil,BRA,2015,m,83,12600.579714353305,brazil
Brazil,BRA,2015,m,84,12278.876180084872,brazil
Brazil,BRA,2015,m,85,12042.596785028727,brazil
Brazil,BRA,2015,m,86,10962.55707578484,brazil
Brazil,BRA,2015,m,87,10048.559832484156,brazil
Brazil,BRA,2015,m,88,9520.284385355826,brazil
Brazil,BRA,2015,m,89,8171.2608645668,brazil
Brazil,BRA,2015,m,90,7376.08981876037,brazil
Brazil,BRA,2015,m,91,6171.680164662087,brazil
Brazil,BRA,2015,m,92,5391.8523399038895,brazil
Brazil,BRA,2015,m,93,4439.998309846503,brazil
Brazil,BRA,2015,m,94,3577.7018491783306,brazil
Brazil,BRA,2015,m,95,2934.6378490916463,brazil
Brazil,BRA,2015,m,96,2353.714661127193,brazil
Brazil,BRA,2015,m,97,1871.5505414796698,brazil
Brazil,BRA,2015,m,98,1395.4154443784355,brazil
Brazil,BRA,2015,m,99,1063.5051928124346,brazil
Brazil,BRA,2015,m,100,2682.5768690778164,brazil
Brazil,BRA,2015,t,0,34873.58520785311,brazil
Brazil,BRA,2015,t,1,2499.009001669184,brazil
Brazil,BRA,2015,t,2,1324.364239726572,brazil
Brazil,BRA,2015,t,3,928.4617280025435,brazil
Brazil,BRA,2015,t,4,870.1816628248947,brazil
Brazil,BRA,2015,t,5,714.433212781178,brazil
Brazil,BRA,2015,t,6,708.4042405214211,brazil
Brazil,BRA,2015,t,7,600.8875685557587,brazil
Brazil,BRA,2015,t,8,645.100031793975,brazil
Brazil,BRA,2015,t,9,612.9455130752723,brazil
Brazil,BRA,2015,t,10,701.370439551705,brazil
Brazil,BRA,2015,t,11,680.2690366425562,brazil
Brazil,BRA,2015,t,12,865.1575192750973,brazil
Brazil,BRA,2015,t,13,1082.2005206263414,brazil
Brazil,BRA,2015,t,14,1587.629361735951,brazil
Brazil,BRA,2015,t,15,2570.3518400763055,brazil
Brazil,BRA,2015,t,16,3531.972915507511,brazil
Brazil,BRA,2015,t,17,4570.9658016055955,brazil
Brazil,BRA,2015,t,18,5196.97408791034,brazil
Brazil,BRA,2015,t,19,5588.857284794532,brazil
Brazil,BRA,2015,t,20,5889.301069072411,brazil
Brazil,BRA,2015,t,21,5688.335327080518,brazil
Brazil,BRA,2015,t,22,5324.587334075193,brazil
Brazil,BRA,2015,t,23,5376.838426993085,brazil
Brazil,BRA,2015,t,24,5132.665050472935,brazil
Brazil,BRA,2015,t,25,5257.2638105079095,brazil
Brazil,BRA,2015,t,26,5511.485474127653,brazil
Brazil,BRA,2015,t,27,5424.06537636118,brazil
Brazil,BRA,2015,t,28,5475.311640569113,brazil
Brazil,BRA,2015,t,29,5518.519275097369,brazil
Brazil,BRA,2015,t,30,5646.1325212622205,brazil
Brazil,BRA,2015,t,31,5678.2870399809235,brazil
Brazil,BRA,2015,t,32,6125.435815912884,brazil
Brazil,BRA,2015,t,33,6457.029290199507,brazil
Brazil,BRA,2015,t,34,6316.353270805183,brazil
Brazil,BRA,2015,t,35,6622.826027342818,brazil
Brazil,BRA,2015,t,36,6752.44893092759,brazil
Brazil,BRA,2015,t,37,6932.313270010333,brazil
Brazil,BRA,2015,t,38,7015.714052936968,brazil
Brazil,BRA,2015,t,39,6953.414672919482,brazil
Brazil,BRA,2015,t,40,7501.046319847389,brazil
Brazil,BRA,2015,t,41,7387.50067562197,brazil
Brazil,BRA,2015,t,42,8110.9773467927835,brazil
Brazil,BRA,2015,t,43,8175.286384230189,brazil
Brazil,BRA,2015,t,44,8562.14543756458,brazil
Brazil,BRA,2015,t,45,9368.018062952071,brazil
Brazil,BRA,2015,t,46,9725.73708369764,brazil
Brazil,BRA,2015,t,47,10266.33492965583,brazil
Brazil,BRA,2015,t,48,10744.633395596535,brazil
Brazil,BRA,2015,t,49,11590.699169382402,brazil
Brazil,BRA,2015,t,50,12508.10778157539,brazil
Brazil,BRA,2015,t,51,13489.825431205787,brazil
Brazil,BRA,2015,t,52,13746.05675224545,brazil
Brazil,BRA,2015,t,53,14125.882004610126,brazil
Brazil,BRA,2015,t,54,14779.020666083778,brazil
Brazil,BRA,2015,t,55,15401.009637548685,brazil
Brazil,BRA,2015,t,56,16223.964351005485,brazil
Brazil,BRA,2015,t,57,17098.165328670217,brazil
Brazil,BRA,2015,t,58,17427.74914553692,brazil
Brazil,BRA,2015,t,59,18266.781118353072,brazil
Brazil,BRA,2015,t,60,19038.48956760194,brazil
Brazil,BRA,2015,t,61,19333.90920833002,brazil
Brazil,BRA,2015,t,62,19840.34287814959,brazil
Brazil,BRA,2015,t,63,20156.863921786822,brazil
Brazil,BRA,2015,t,64,20699.471425164935,brazil
Brazil,BRA,2015,t,65,21795.739547730707,brazil
Brazil,BRA,2015,t,66,21717.36290835387,brazil
Brazil,BRA,2015,t,67,22793.534456720452,brazil
Brazil,BRA,2015,t,68,22617.689432477546,brazil
Brazil,BRA,2015,t,69,22638.790835386695,brazil
Brazil,BRA,2015,t,70,22808.606887369842,brazil
Brazil,BRA,2015,t,71,24131.96629838646,brazil
Brazil,BRA,2015,t,72,24409.299022335268,brazil
Brazil,BRA,2015,t,73,24205.318794213497,brazil
Brazil,BRA,2015,t,74,24731.849038232256,brazil
Brazil,BRA,2015,t,75,27511.20524998013,brazil
Brazil,BRA,2015,t,76,26967.59291789206,brazil
Brazil,BRA,2015,t,77,26678.202249423735,brazil
Brazil,BRA,2015,t,78,27378.56786026548,brazil
Brazil,BRA,2015,t,79,28594.410599316427,brazil
Brazil,BRA,2015,t,80,27613.697778395996,brazil
Brazil,BRA,2015,t,81,26043.150504729354,brazil
Brazil,BRA,2015,t,82,26637.004272315397,brazil
Brazil,BRA,2015,t,83,26978.646033701614,brazil
Brazil,BRA,2015,t,84,27088.172363087197,brazil
Brazil,BRA,2015,t,85,27298.181563468723,brazil
Brazil,BRA,2015,t,86,25000.13830379143,brazil
Brazil,BRA,2015,t,87,23846.59494475797,brazil
Brazil,BRA,2015,t,88,22911.09941578571,brazil
Brazil,BRA,2015,t,89,20456.30287735474,brazil
Brazil,BRA,2015,t,90,18501.911036483587,brazil
Brazil,BRA,2015,t,91,16148.602197758526,brazil
Brazil,BRA,2015,t,92,14256.509736904856,brazil
Brazil,BRA,2015,t,93,11830.853231062714,brazil
Brazil,BRA,2015,t,94,9877.466218901518,brazil
Brazil,BRA,2015,t,95,8596.309613703203,brazil
Brazil,BRA,2015,t,96,6840.873857404022,brazil
Brazil,BRA,2015,t,97,5607.949030283761,brazil
Brazil,BRA,2015,t,98,4372.009717033622,brazil
Brazil,BRA,2015,t,99,3388.2824099833083,brazil
Brazil,BRA,2015,t,100,9081.641880613624,brazil
Brazil,BRA,2016,f,0,14875.27031546768,brazil
Brazil,BRA,2016,f,1,1408.3382346675633,brazil
Brazil,BRA,2016,f,2,664.4038096939548,brazil
Brazil,BRA,2016,f,3,432.2739007421206,brazil
Brazil,BRA,2016,f,4,353.0212492884056,brazil
Brazil,BRA,2016,f,5,296.8498389837558,brazil
Brazil,BRA,2016,f,6,298.89228105204216,brazil
Brazil,BRA,2016,f,7,278.83055505658524,brazil
Brazil,BRA,2016,f,8,277.8153974755769,brazil
Brazil,BRA,2016,f,9,289.8553476377008,brazil
Brazil,BRA,2016,f,10,312.9224932662947,brazil
Brazil,BRA,2016,f,11,291.8344370497557,brazil
Brazil,BRA,2016,f,12,339.98951799212085,brazil
Brazil,BRA,2016,f,13,412.54360035161176,brazil
Brazil,BRA,2016,f,14,515.3529808431781,brazil
Brazil,BRA,2016,f,15,628.5301012596618,brazil
Brazil,BRA,2016,f,16,712.8032726949116,brazil
Brazil,BRA,2016,f,17,793.9143799261911,brazil
Brazil,BRA,2016,f,18,825.7793771459706,brazil
Brazil,BRA,2016,f,19,844.9615995933674,brazil
Brazil,BRA,2016,f,20,943.0493596921701,brazil
Brazil,BRA,2016,f,21,985.1491023220481,brazil
Brazil,BRA,2016,f,22,949.07177348103,brazil
Brazil,BRA,2016,f,23,901.9672956949321,brazil
Brazil,BRA,2016,f,24,954.1318695119518,brazil
Brazil,BRA,2016,f,25,951.496114898043,brazil
Brazil,BRA,2016,f,26,1060.4313920656116,brazil
Brazil,BRA,2016,f,27,1090.4729087352866,brazil
Brazil,BRA,2016,f,28,1270.9763289638802,brazil
Brazil,BRA,2016,f,29,1310.104316235487,brazil
Brazil,BRA,2016,f,30,1350.7063391240408,brazil
Brazil,BRA,2016,f,31,1421.6896052954078,brazil
Brazil,BRA,2016,f,32,1538.024219732197,brazil
Brazil,BRA,2016,f,33,1684.6603909058315,brazil
Brazil,BRA,2016,f,34,1878.7646830986732,brazil
Brazil,BRA,2016,f,35,1967.3134324667203,brazil
Brazil,BRA,2016,f,36,2077.6471516298466,brazil
Brazil,BRA,2016,f,37,2143.546201077912,brazil
Brazil,BRA,2016,f,38,2227.0705879627762,brazil
Brazil,BRA,2016,f,39,2385.302299953803,brazil
Brazil,BRA,2016,f,40,2470.8884938863544,brazil
Brazil,BRA,2016,f,41,2636.0194132625875,brazil
Brazil,BRA,2016,f,42,2658.396041254957,brazil
Brazil,BRA,2016,f,43,2888.770221182232,brazil
Brazil,BRA,2016,f,44,3109.8239839583402,brazil
Brazil,BRA,2016,f,45,3156.8341902241646,brazil
Brazil,BRA,2016,f,46,3405.2251972359986,brazil
Brazil,BRA,2016,f,47,3894.5946544657586,brazil
Brazil,BRA,2016,f,48,4106.00075817072,brazil
Brazil,BRA,2016,f,49,4228.892122539411,brazil
Brazil,BRA,2016,f,50,4519.317544735572,brazil
Brazil,BRA,2016,f,51,4905.13822808192,brazil
Brazil,BRA,2016,f,52,5209.332105199439,brazil
Brazil,BRA,2016,f,53,5471.482691054046,brazil
Brazil,BRA,2016,f,54,5659.054941262967,brazil
Brazil,BRA,2016,f,55,5765.579170193961,brazil
Brazil,BRA,2016,f,56,6272.087872573884,brazil
Brazil,BRA,2016,f,57,6592.663437911391,brazil
Brazil,BRA,2016,f,58,7328.860608240321,brazil
Brazil,BRA,2016,f,59,7198.383683967733,brazil
Brazil,BRA,2016,f,60,7599.6757718168265,brazil
Brazil,BRA,2016,f,61,8002.962834852062,brazil
Brazil,BRA,2016,f,62,8210.297591412469,brazil
Brazil,BRA,2016,f,63,8268.134426917153,brazil
Brazil,BRA,2016,f,64,8707.743377214363,brazil
Brazil,BRA,2016,f,65,9104.36488023717,brazil
Brazil,BRA,2016,f,66,9504.144287272764,brazil
Brazil,BRA,2016,f,67,9492.993573022435,brazil
Brazil,BRA,2016,f,68,10215.356975273397,brazil
Brazil,BRA,2016,f,69,10245.997488800209,brazil
Brazil,BRA,2016,f,70,10201.429324645549,brazil
Brazil,BRA,2016,f,71,10700.142405835737,brazil
Brazil,BRA,2016,f,72,11086.575992754986,brazil
Brazil,BRA,2016,f,73,11650.92145898465,brazil
Brazil,BRA,2016,f,74,11330.511237233575,brazil
Brazil,BRA,2016,f,75,11945.827613961568,brazil
Brazil,BRA,2016,f,76,13693.002112964017,brazil
Brazil,BRA,2016,f,77,13486.97467283417,brazil
Brazil,BRA,2016,f,78,13467.896627356216,brazil
Brazil,BRA,2016,f,79,14174.557377794352,brazil
Brazil,BRA,2016,f,80,15144.93010287209,brazil
Brazil,BRA,2016,f,81,14752.631897769972,brazil
Brazil,BRA,2016,f,82,14123.926732172438,brazil
Brazil,BRA,2016,f,83,14465.511690847883,brazil
Brazil,BRA,2016,f,84,14739.895011927181,brazil
Brazil,BRA,2016,f,85,15055.338997373687,brazil
Brazil,BRA,2016,f,86,15204.398171614714,brazil
Brazil,BRA,2016,f,87,14254.508612480238,brazil
Brazil,BRA,2016,f,88,13547.634204992926,brazil
Brazil,BRA,2016,f,89,13112.823809033322,brazil
Brazil,BRA,2016,f,90,11685.255847347718,brazil
Brazil,BRA,2016,f,91,10681.005488795643,brazil
Brazil,BRA,2016,f,92,9206.699264733843,brazil
Brazil,BRA,2016,f,93,7969.265050469689,brazil
Brazil,BRA,2016,f,94,6440.634529383613,brazil
Brazil,BRA,2016,f,95,5571.990130803064,brazil
Brazil,BRA,2016,f,96,4727.721063504052,brazil
Brazil,BRA,2016,f,97,3632.594174852008,brazil
Brazil,BRA,2016,f,98,2945.522569435,brazil
Brazil,BRA,2016,f,99,2424.824146285129,brazil
Brazil,BRA,2016,f,100,6457.329545904863,brazil
Brazil,BRA,2016,m,0,18896.113897916537,brazil
Brazil,BRA,2016,m,1,1491.7476163107597,brazil
Brazil,BRA,2016,m,2,844.4042776525781,brazil
Brazil,BRA,2016,m,3,555.1817249979872,brazil
Brazil,BRA,2016,m,4,490.78620302257156,brazil
Brazil,BRA,2016,m,5,431.43635497512327,brazil
Brazil,BRA,2016,m,6,363.094755939546,brazil
Brazil,BRA,2016,m,7,341.97064200077665,brazil
Brazil,BRA,2016,m,8,363.0764532082366,brazil
Brazil,BRA,2016,m,9,370.12262399124205,brazil
Brazil,BRA,2016,m,10,401.30024315406814,brazil
Brazil,BRA,2016,m,11,426.4064300958974,brazil
Brazil,BRA,2016,m,12,460.6230290219849,brazil
Brazil,BRA,2016,m,13,655.2746398943035,brazil
Brazil,BRA,2016,m,14,1082.8585151410655,brazil
Brazil,BRA,2016,m,15,1845.633892837882,brazil
Brazil,BRA,2016,m,16,3005.976713561324,brazil
Brazil,BRA,2016,m,17,3897.253241850313,brazil
Brazil,BRA,2016,m,18,4540.434206479316,brazil
Brazil,BRA,2016,m,19,4791.4712753076965,brazil
Brazil,BRA,2016,m,20,4934.471358726316,brazil
Brazil,BRA,2016,m,21,5042.046985613503,brazil
Brazil,BRA,2016,m,22,4839.045536299744,brazil
Brazil,BRA,2016,m,23,4620.953386216678,brazil
Brazil,BRA,2016,m,24,4277.474334816107,brazil
Brazil,BRA,2016,m,25,4237.919716814467,brazil
Brazil,BRA,2016,m,26,4155.102289361285,brazil
Brazil,BRA,2016,m,27,4520.846649132712,brazil
Brazil,BRA,2016,m,28,4483.991402333249,brazil
Brazil,BRA,2016,m,29,4366.5098659184805,brazil
Brazil,BRA,2016,m,30,4317.871581579345,brazil
Brazil,BRA,2016,m,31,4292.092286067495,brazil
Brazil,BRA,2016,m,32,4403.786590290934,brazil
Brazil,BRA,2016,m,33,4757.4076944159515,brazil
Brazil,BRA,2016,m,34,4589.421251937497,brazil
Brazil,BRA,2016,m,35,4688.720113976773,brazil
Brazil,BRA,2016,m,36,4773.265734990231,brazil
Brazil,BRA,2016,m,37,4796.770094179876,brazil
Brazil,BRA,2016,m,38,4987.483129296078,brazil
Brazil,BRA,2016,m,39,4876.464453327213,brazil
Brazil,BRA,2016,m,40,4962.653347900825,brazil
Brazil,BRA,2016,m,41,5211.389893229501,brazil
Brazil,BRA,2016,m,42,5310.5617196771655,brazil
Brazil,BRA,2016,m,43,5470.950752784378,brazil
Brazil,BRA,2016,m,44,5595.4562323832415,brazil
Brazil,BRA,2016,m,45,5987.426807855389,brazil
Brazil,BRA,2016,m,46,6255.365599043368,brazil
Brazil,BRA,2016,m,47,7029.698254917429,brazil
Brazil,BRA,2016,m,48,7137.7335438730515,brazil
Brazil,BRA,2016,m,49,7553.271696693271,brazil
Brazil,BRA,2016,m,50,8091.5857365882475,brazil
Brazil,BRA,2016,m,51,8659.06656781704,brazil
Brazil,BRA,2016,m,52,8962.614962899686,brazil
Brazil,BRA,2016,m,53,9263.002678585732,brazil
Brazil,BRA,2016,m,54,9449.116585828815,brazil
Brazil,BRA,2016,m,55,9966.407151999152,brazil
Brazil,BRA,2016,m,56,10566.893464436724,brazil
Brazil,BRA,2016,m,57,10955.517972112964,brazil
Brazil,BRA,2016,m,58,11810.500568999023,brazil
Brazil,BRA,2016,m,59,11865.637542172417,brazil
Brazil,BRA,2016,m,60,12111.264501095071,brazil
Brazil,BRA,2016,m,61,12397.086857447135,brazil
Brazil,BRA,2016,m,62,12792.471709680283,brazil
Brazil,BRA,2016,m,63,13095.262106770408,brazil
Brazil,BRA,2016,m,64,13474.34729175111,brazil
Brazil,BRA,2016,m,65,13458.443674949567,brazil
Brazil,BRA,2016,m,66,13953.7028869724,brazil
Brazil,BRA,2016,m,67,13797.096643441859,brazil
Brazil,BRA,2016,m,68,14265.104468558167,brazil
Brazil,BRA,2016,m,69,14060.679801162552,brazil
Brazil,BRA,2016,m,70,14030.912546899335,brazil
Brazil,BRA,2016,m,71,13983.23463962299,brazil
Brazil,BRA,2016,m,72,14419.513318706939,brazil
Brazil,BRA,2016,m,73,14507.109562655643,brazil
Brazil,BRA,2016,m,74,14130.37410356884,brazil
Brazil,BRA,2016,m,75,14223.253267173275,brazil
Brazil,BRA,2016,m,76,15523.830923303565,brazil
Brazil,BRA,2016,m,77,15092.984643474894,brazil
Brazil,BRA,2016,m,78,14378.75383158735,brazil
Brazil,BRA,2016,m,79,14394.352079020164,brazil
Brazil,BRA,2016,m,80,14920.733049113083,brazil
Brazil,BRA,2016,m,81,13959.925732473675,brazil
Brazil,BRA,2016,m,82,13057.72309173558,brazil
Brazil,BRA,2016,m,83,12781.432757346101,brazil
Brazil,BRA,2016,m,84,12451.800138794059,brazil
Brazil,BRA,2016,m,85,12254.891009743622,brazil
Brazil,BRA,2016,m,86,11633.701475280976,brazil
Brazil,BRA,2016,m,87,10642.833894100206,brazil
Brazil,BRA,2016,m,88,9631.957416525884,brazil
Brazil,BRA,2016,m,89,8694.576169798824,brazil
Brazil,BRA,2016,m,90,7852.904804376698,brazil
Brazil,BRA,2016,m,91,6667.273917645518,brazil
